,target
1_1,7e-10
1_2,9e-10
1_3,8e-10
1_4,1e-09
1_5,9e-10
2_1,70.2159004243
2_2,208.3423508427
2_3,130.2423785918
2_4,185.7022065773
2_5,150.9637927553
3_1,109.4450718732
3_2,170.1367817027
3_3,49.7478721587
3_4,144.26845700905
3_5,129.344151894
4_1,286.5450352205
4_2,218.888198218
4_3,357.1848270115
4_4,174.1166433485
4_5,254.7067680634
5_1,10.8263673387
5_2,41.1856085701
5_3,0.0
5_4,0.0
5_5,20.4641172074
6_1,0.043128869
6_2,0.021731128
6_3,1.3155574867
6_4,0.2493553792
6_5,0.0084955476
7_1,46.19273079255
7_2,61.4517925486
7_3,42.15835994814999
7_4,23.6111643367
7_5,42.86177781805
8_1,20.3218733863
8_2,23.9094162646
8_3,23.3908008433
8_4,18.0935370559
8_5,17.8960788824
9_1,22.2340900289
9_2,21.6135040021
9_3,24.0357001709
9_4,70.6307335788
9_5,19.986533421
10_1,48.6072579025
10_2,135.696895743
10_3,158.6560375884
10_4,157.7191214098
10_5,17.2869886716
11_1,0.0138010588
11_2,0.3527807134
11_3,0.068312875
11_4,0.019096781
11_5,0.1681433807
12_1,6.7550040319
12_2,0.7333473609
12_3,1.9185437391
12_4,0.213357361
12_5,1.0499205652
13_1,0.0223730338
13_2,0.6401112157
13_3,1.1639252726
13_4,19.9139256932
13_5,1.6638664902
14_1,2.8694e-06
14_2,2.0305e-06
14_3,2.3639e-06
14_4,3.7719e-06
14_5,5.0628e-06
15_1,118.3996347806
15_2,151.23287136484998
15_3,125.4456515313
15_4,245.5419508273
15_5,134.3185337759
16_1,12.086931796999998
16_2,31.02758961385
16_3,11.0937302288
16_4,4.2323625212
16_5,12.63114570475
17_1,2.5724958077
17_2,4.2398547021
17_3,3.33847262005
17_4,2.3417344022
17_5,1.7501075605
18_1,12.1302339386
18_2,10.1603575998
18_3,8.9109730428
18_4,12.3988693133
18_5,8.9396876285
19_1,7.764711887
19_2,5.9803526042
19_3,6.20437611725
19_4,6.27912746315
19_5,7.1991014223
20_1,1.4809090405
20_2,1.9281722409
20_3,1.7898300947
20_4,1.6649467122
20_5,1.4480177914
21_1,17.1118473223
21_2,1.9993848829
21_3,20.5224378961
21_4,12.193126878
21_5,2.118634928
22_1,2.5905477301
22_2,30.0822113336
22_3,2.5905477301
22_4,2.5905477301
22_5,8.7427505321
23_1,3.93758279615
23_2,3.68827826895
23_3,3.2958033956
23_4,3.4099312226
23_5,4.10225287045
24_1,282.78326264945
24_2,148.1624710561
24_3,225.58605666315
24_4,289.83768289709997
24_5,252.17889299195002
