index,target
1_1,4.3429451761979113e-10
1_2,3.9086506587735527e-10
1_3,3.9086506587735527e-10
1_4,3.9086506587735527e-10
1_5,3.9086506587735527e-10
2_1,1.8090275378173453
2_2,1.9418048804500128
2_3,2.051526582933092
2_4,1.195745009530033
2_5,1.5302478065875977
3_1,2.195097337742917
3_2,2.3464386935602777
3_3,2.1561805212444627
3_4,2.1739086481081027
3_5,2.1117639101156085
4_1,2.376252620078653
4_2,2.3971252611374174
4_3,2.4077435782867256
4_4,2.5492562401860024
4_5,2.228263819109819
5_1,0.00013927408125098738
5_2,0.0
5_3,0.5567889367284062
5_4,0.0
5_5,1.1363910767891994
6_1,0.01812825104231695
6_2,0.01473754487267613
6_3,0.007466608671240146
6_4,0.001048302030422772
6_5,0.008847316195049129
7_1,1.6817808188761083
7_2,1.395773620958316
7_3,1.7588007092937683
7_4,1.4478588153759298
7_5,1.5736267006761497
8_1,1.2265055239086147
8_2,1.3363751090703497
8_3,1.2903190815527286
8_4,1.2731639733354103
8_5,1.289893457006571
9_1,0.7679483718940513
9_2,1.21734416745368
9_3,1.3823381873306035
9_4,1.263190574247389
9_5,1.2590817685169542
10_1,1.7226726980580116
10_2,2.200941696362992
10_3,2.2532762052868964
10_4,2.010003146741363
10_5,1.1753685527259683
11_1,0.11218210606617268
11_2,0.1396546826061669
11_3,0.042686232865952425
11_4,0.03174289253294387
11_5,0.01684583841383917
12_1,0.32185665971446076
12_2,0.37164398831393913
12_3,0.913012611929076
12_4,0.874528155155984
12_5,0.10106936455789388
13_1,0.3141680613515411
13_2,0.15267157390409947
13_3,0.13266166157751555
13_4,0.1134084332985088
13_5,0.8842360903641265
14_1,2.4635718906006432e-06
14_2,1.4768158747694508e-06
14_3,1.575096370732335e-06
14_4,2.2123773145941045e-06
14_5,9.729922672950026e-07
15_1,2.0841815012201033
15_2,2.0352500094321404
15_3,2.1501070126698196
15_4,2.1621696768214314
15_5,2.2811126335247858
16_1,0.7336452190954322
16_2,0.7690690463306449
16_3,0.8295453718606314
16_4,0.7923654788322123
16_5,0.7774679526170009
17_1,0.8011645434094776
17_2,0.7389933004817317
17_3,0.8267507711028973
17_4,0.6059972200468992
17_5,0.6101719200114024
18_1,0.9716445482907802
18_2,1.1591854831842094
18_3,1.2206068753851114
18_4,0.6643714726457054
18_5,1.332233853675924
19_1,0.5029047543810106
19_2,0.9412276055896338
19_3,0.9820624085276465
19_4,0.8458757268527387
19_5,0.7671893354821493
20_1,0.4235815849911072
20_2,0.44571257274964554
20_3,0.3840468133156791
20_4,0.44764364448523836
20_5,0.4557322762726389
21_1,1.2579627485451643
21_2,0.4770321982685747
21_3,1.203100753239809
21_4,0.4087502764779483
21_5,0.5407015143227529
22_1,1.1927023906083192
22_2,1.4925119089646783
22_3,0.5551607042928983
22_4,1.1927023906083192
22_5,0.9886815823692305
23_1,0.26183223988119436
23_2,0.3758283356127206
23_3,0.6724702927297735
23_4,0.7190463171663023
23_5,0.6848067007427355
24_1,2.1460657397456036
24_2,2.3024411942650875
24_3,2.233535640187843
24_4,2.273788742534049
24_5,2.165745226590744
